domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,plantstatus,stemdiameter,measurementheight,vdapexheight,vdbaseheight,vdapexbreakheight,vdbasebreakheight,basecrownheight,maxcrowndiameter,ninetycrowndiameter,breakdiameter,canopyposition,shape,basalstemdiameter,basalstemdiametermeasurementheight,maxbasecrowndiameter,ninetybasecrowndiameter,remarks,recordedby,measuredby
D08,DELA,DELA_043,39,1,09199,NEON.PLA.D08.DELA.09199,15,,,,,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,09200,NEON.PLA.D08.DELA.09200,15,,,,,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,09704,NEON.PLA.D08.DELA.09704,15,,,,,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,1,04663,NEON.PLA.D08.DELA.04663,8,,,,,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,09170,NEON.PLA.D08.DELA.09170,15,,,,,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,09177,NEON.PLA.D08.DELA.09177,15,,,,,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,1,12236,NEON.PLA.D08.DELA.12236,15,,,,,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,04653,NEON.PLA.D08.DELA.04653,1,10.1,130,8.7,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,04651,NEON.PLA.D08.DELA.04651,1,1.1,130,2.2,0,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,10437,NEON.PLA.D08.DELA.10437,1,6.5,130,5.5,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,04654,NEON.PLA.D08.DELA.04654,1,1.8,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,04652,NEON.PLA.D08.DELA.04652,1,4.9,130,3.6,-1.5,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,04656,NEON.PLA.D08.DELA.04656,1,36,130,16,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,09166,NEON.PLA.D08.DELA.09166,1,4.6,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,1,04665,NEON.PLA.D08.DELA.04665,1,50.4,130,20.7,-1.6,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,1,04664,NEON.PLA.D08.DELA.04664,1,18.8,150,6.2,-1.5,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,1,04666,NEON.PLA.D08.DELA.04666,1,14.6,130,9.4,-1.7,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,3,04667,NEON.PLA.D08.DELA.04667,1,39.1,130,16.2,-1.5,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,04662,NEON.PLA.D08.DELA.04662,1,33.5,130,17.5,-1.5,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,09171,NEON.PLA.D08.DELA.09171,1,1.3,130,,,,,,,,,,,,,,,Case B,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,09498,NEON.PLA.D08.DELA.09498,1,6.4,130,,,,,,,,,,,,,,,Case B,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,09499,NEON.PLA.D08.DELA.09499,1,1.1,130,,,,,,,,,,,,,,,Case B,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,09500,NEON.PLA.D08.DELA.09500,1,1.6,130,,,,,,,,,,,,,,,Case B,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,09497,NEON.PLA.D08.DELA.09497,1,1.8,130,,,,,,,,,,,,,,,Case B,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,09496,NEON.PLA.D08.DELA.09496,1,3.2,130,,,,,,,,,,,,,,,Case B,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,09495,NEON.PLA.D08.DELA.09495,1,1.2,130,,,,,,,,,,,,,,,Case B,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,09494,NEON.PLA.D08.DELA.09494,1,2.8,130,,,,,,,,,,,,,,,Case B,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,09169,NEON.PLA.D08.DELA.09169,1,2.1,130,,,,,,,,,,,,,,,Case B,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,2,04655,NEON.PLA.D08.DELA.04655,1,48,130,22.3,-1.5,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,09167,NEON.PLA.D08.DELA.09167,1,4.1,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,04661,NEON.PLA.D08.DELA.04661,1,20.2,130,5.6,-1.3,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,04660,NEON.PLA.D08.DELA.04660,1,22.1,130,11.7,-1.6,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,10438,NEON.PLA.D08.DELA.10438,1,1.2,130,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,09176,NEON.PLA.D08.DELA.09176,1,4.3,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,09174,NEON.PLA.D08.DELA.09174,1,4.5,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,09175,NEON.PLA.D08.DELA.09175,1,1.8,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,12173,NEON.PLA.D08.DELA.12173,1,2.3,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,09173,NEON.PLA.D08.DELA.09173,1,2.6,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,09172,NEON.PLA.D08.DELA.09172,1,1.9,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,10349,NEON.PLA.D08.DELA.10349,1,1.8,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,04657,NEON.PLA.D08.DELA.04657,1,29.5,130,9.6,-1.6,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,12235,NEON.PLA.D08.DELA.12235,1,1.7,130,2.4,0,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,04658,NEON.PLA.D08.DELA.04658,1,,,1.8,0,,,,0.8,0.6,,,cylinder,1.2,10,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,09165,NEON.PLA.D08.DELA.09165,1,2.7,130,3.9,0,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,23,4,04659,NEON.PLA.D08.DELA.04659,1,8.5,130,4,-1.5,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,04632,NEON.PLA.D08.DELA.04632,1,3.4,130,3.2,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,04629,NEON.PLA.D08.DELA.04629,1,1.5,130,1.8,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,04627,NEON.PLA.D08.DELA.04627,1,1.2,130,1.7,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,04637,NEON.PLA.D08.DELA.04637,1,3.2,135,2.9,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,04625,NEON.PLA.D08.DELA.04625,2,1.6,130,2.1,0,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,04634,NEON.PLA.D08.DELA.04634,1,2,130,2.4,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,12174,NEON.PLA.D08.DELA.12174,1,1.5,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,12238,NEON.PLA.D08.DELA.12238,1,1,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09184,NEON.PLA.D08.DELA.09184,1,1.3,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,04628,NEON.PLA.D08.DELA.04628,1,2.4,130,2.8,0,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09192,NEON.PLA.D08.DELA.09192,1,1.5,130,2.9,0,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09193,NEON.PLA.D08.DELA.09193,1,1.1,130,1.3,0,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09181,NEON.PLA.D08.DELA.09181,1,1.2,130,2.2,0,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09183,NEON.PLA.D08.DELA.09183,1,1.9,130,,,,,,,,,,,,,,,Case K,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09183,NEON.PLA.D08.DELA.09183,1,2.3,130,,,,,,,,,,,,,,,Case K,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09183,NEON.PLA.D08.DELA.09183,1,2.5,130,,,,,,,,,,,,,,,Case K,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09183,NEON.PLA.D08.DELA.09183,1,4.1,130,,,,,,,,,,,,,,,Case K,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,09706,NEON.PLA.D08.DELA.09706,1,2.3,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,09708,NEON.PLA.D08.DELA.09708,1,1.1,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,09705,NEON.PLA.D08.DELA.09705,1,1.9,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,09707,NEON.PLA.D08.DELA.09707,8,,,,,,,,,,,,,,,,,Broken,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,04641,NEON.PLA.D08.DELA.04641,1,25,138,12.7,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09189,NEON.PLA.D08.DELA.09189,1,3.1,20,,,,,,,,,,,,,,,Case C,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09188,NEON.PLA.D08.DELA.09188,1,1.7,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,04643,NEON.PLA.D08.DELA.04643,1,24.2,130,11.1,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09190,NEON.PLA.D08.DELA.09190,1,2.8,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09191,NEON.PLA.D08.DELA.09191,1,1.8,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09185,NEON.PLA.D08.DELA.09185,1,2.4,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09194,NEON.PLA.D08.DELA.09194,1,2.4,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09186,NEON.PLA.D08.DELA.09186,1,1.7,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09187,NEON.PLA.D08.DELA.09187,1,2.1,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,04622,NEON.PLA.D08.DELA.04622,8,3.9,50,,,,,,,,,,,,,,,Same as 4621,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,04621,NEON.PLA.D08.DELA.04621,1,3.8,50,,,,,,,,,,,,,,,Case K,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,10440,NEON.PLA.D08.DELA.10440,1,1.3,130,,,,,,,,,,,,,,,Case A,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,04600,NEON.PLA.D08.DELA.04600,1,,,2,0,,,0.9,1.2,0.8,,,ellipsoid or sphere,1.2,10,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,04599,NEON.PLA.D08.DELA.04599,1,2.5,130,,,,,,,,,,,,,,,Case A,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,04598,NEON.PLA.D08.DELA.04598,1,2.7,130,2.6,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,10441,NEON.PLA.D08.DELA.10441,1,,,1.3,0,,,,,,,,,1.3,10,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,12239,NEON.PLA.D08.DELA.12239,1,,,1.1,0,,,,,,,,,1.4,10,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,04623,NEON.PLA.D08.DELA.04623,1,3.7,130,1.9,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,04624,NEON.PLA.D08.DELA.04624,2,1.9,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,09703,NEON.PLA.D08.DELA.09703,1,1.3,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,09702,NEON.PLA.D08.DELA.09702,1,1.9,50,,,,,,,,,,,,,,,"Case F ",kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,09701,NEON.PLA.D08.DELA.09701,1,2,20,,,,,,,,,,,,,,,Case C,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,04639,NEON.PLA.D08.DELA.04639,9,15,130,3.2,-1.4,3.2,-1.4,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,4,04648,NEON.PLA.D08.DELA.04648,6,15.7,130,8.6,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,4,04649,NEON.PLA.D08.DELA.04649,10,14.6,130,1.5,0,1.5,0,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,4,04650,NEON.PLA.D08.DELA.04650,1,35.3,130,12.3,-1,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,12175,NEON.PLA.D08.DELA.12175,10,16.8,130,4.9,-1.4,1.2,-1.4,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,2,04647,NEON.PLA.D08.DELA.04647,1,16.4,130,6.9,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,4,09178,NEON.PLA.D08.DELA.09178,10,20.1,130,2.4,-1.4,1.4,0,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,2,04646,NEON.PLA.D08.DELA.04646,1,28.4,130,10.7,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,2,04645,NEON.PLA.D08.DELA.04645,1,28.9,130,12.8,-1.1,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,04644,NEON.PLA.D08.DELA.04644,1,19.9,130,13.6,-1.6,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,04644A,NEON.PLA.D08.DELA.04644A,1,18.2,130,,,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,04633,NEON.PLA.D08.DELA.04633,1,3.2,130,3.2,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,12237,NEON.PLA.D08.DELA.12237,1,,,1.4,0,,,,,,,,,1.2,10,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09196,NEON.PLA.D08.DELA.09196,1,1.8,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09195,NEON.PLA.D08.DELA.09195,1,3.2,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09197,NEON.PLA.D08.DELA.09197,1,2.5,50,,,,,,,,,,,,,,,Case A,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09198,NEON.PLA.D08.DELA.09198,1,2.7,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,04636,NEON.PLA.D08.DELA.04636,1,4.7,130,5.2,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,04635,NEON.PLA.D08.DELA.04635,1,2.2,130,2.2,-1.4,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09179,NEON.PLA.D08.DELA.09179,1,,,1.1,0,,,,,,,,,1.1,10,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,10443,NEON.PLA.D08.DELA.10443,1,,,1,0,,,,1.2,0.9,,,half-sphere,1.3,10,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,10444,NEON.PLA.D08.DELA.10443,1,2.5,50,,,,,,,,,,,,,,,Case F,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,04621,NEON.PLA.D08.DELA.04621,1,4,130,,,,,,,,,,,,,,,Case K,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,04626,NEON.PLA.D08.DELA.04626,15,,,,,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,3,04640,NEON.PLA.D08.DELA.04640,15,,,,,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09180,NEON.PLA.D08.DELA.09180,15,,,,,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D08,DELA,DELA_043,39,1,09182,NEON.PLA.D08.DELA.09182,15,,,,,,,,,,,,,,,,,,kjones01@battelleecology.org,elamb@battelleecology.org
D01,HARV,HARV_052,23,,02633,NEON.PLA.D01.HARV.02633,1,14.1,130,12.2,-1.7,,,,,,,,,,,,,,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,02633A,NEON.PLA.D01.HARV.02633A,2,8.2,130,,,,,,,,,,,,,,,Unknown cause of death.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,02632,NEON.PLA.D01.HARV.02632,4,24,130,8.9,-1.4,,,,,,,,,,,,,Crown damage. Hemlock woolly adelgid.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,02631,NEON.PLA.D01.HARV.02631,4,10.4,130,6.9,-1.9,,,,,,,,,,,,,Crown damage. Hemlock woolly adelgid.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,03745,NEON.PLA.D01.HARV.03745,2,7.3,130,5,-1.5,,,,,,,,,,,,,Unknown cause of death. Crown damage. Hemlock woolly adelgid.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,02630,NEON.PLA.D01.HARV.02630,1,23.2,130,16.7,-1.8,,,,,,,,,,,,,,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10337,NEON.PLA.D01.HARV.10337,8,,,1.1,0,,,,,,,,,,,,,Two live root shoots.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,02658,NEON.PLA.D01.HARV.02658,6,4.4,130,2.3,-1.7,,,,,,,,,,,,,Scarring on the bole. Fungal growth on bole. Crown damage from Hemlock woolly adelgid.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,02652,NEON.PLA.D01.HARV.02652,4,49.5,130,15.7,-1.1,,,,,,,,,,,,,Crown damage. Hemlock woolly adelgid.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,02653,NEON.PLA.D01.HARV.02653,1,24.8,130,18.9,-1.2,,,,,,,,,,,,,,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,03724,NEON.PLA.D01.HARV.03724,2,,,1.4,0,,,,,,,,,2.5,10,,,Unknown cause of death. Crown damage. Hemlock woolly adelgid.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,02651,NEON.PLA.D01.HARV.02651,4,12.2,130,5.3,-1.3,,,,,,,,,,,,,Crown damage. Hemlock woolly adelgid.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,02654,NEON.PLA.D01.HARV.02654,1,37.6,130,19.3,-1.2,,,,,,,,,,,,,,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,02655,NEON.PLA.D01.HARV.02655,4,13.3,130,10.3,-1.3,,,,,,,,,,,,,Crown damage. Hemlock woolly adelgid.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,02656,NEON.PLA.D01.HARV.02656,1,56.9,130,26.4,-1.1,,,,,,,,,,,,,,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10337,NEON.PLA.D01.HARV.10337,2,1.2,130,1.1,0,,,,,,,,,,,,,Unknown cause of death. Two live root shoots.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,03718,NEON.PLA.D01.HARV.03718,4,,,1.2,0,,,,,,,,,2.1,10,,,Crown damage. Hemlock woolly adelgid.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10325,NEON.PLA.D01.HARV.10325,9,1.7,200,3.1,0,1.4,0,,,,1.9,,,,,,,Measurement height is actually 210 cm in accordance with pith intersection rules.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10326,NEON.PLA.D01.HARV.10326,9,,,1.4,0,0.6,0,,,,6.5,,,7.5,10,,,Two live branches from a small tree stump.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10093,NEON.PLA.D01.HARV.10093,1,,,0.9,0,,,,,,,,,0.9,10,,,,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,03708,NEON.PLA.D01.HARV.03708,4,2.1,130,2.4,0,,,,,,,,,,,,,Crown damage. Hemlock woolly adelgid.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,02626,NEON.PLA.D01.HARV.02626,10,11,130,1.8,0,1.8,0,,,,7,,,,,,,Unknown cause of death and break.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10328,NEON.PLA.D01.HARV.10328,1,1.3,130,2.6,0,,,,,,,,,,,,,,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10327,NEON.PLA.D01.HARV.10327,1,,,1.4,0,,,,,,,,,1.2,10,,,,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10327,NEON.PLA.D01.HARV.10327,2,,,1.1,0,,,,,,,,,1.2,10,,,Unknown cause of death,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10094,NEON.PLA.D01.HARV.10094,1,,,1,0,,,,,,,,,1.1,10,,,,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10329,NEON.PLA.D01.HARV.10329,4,1.3,130,1.8,0,,,,,,,,,,,,,Crown damage. Hemlock woolly adelgid.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10095,NEON.PLA.D01.HARV.10095,1,,,1,0,,,,,,,,,1.1,10,,,,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10024,NEON.PLA.D01.HARV.10024,5,,,1.2,0,,,,,,,,,1,10,,,Crown damage. Brown discoloration on leaf margins. Unknown cause.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10330,NEON.PLA.D01.HARV.10330,16,,,,,,,,,,,,,,,,,Marked as CDW,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10025,NEON.PLA.D01.HARV.10025,4,,,0.6,0,,,,,,,,,1,10,,,Crown damage. Hemlock woolly adelgid.,jwebber@field-ops.org,gvanscoy@field-ops.org
D01,HARV,HARV_052,23,,10333,NEON.PLA.D01.HARV.10333,4,,,1.7,0,,,,,,,,,2.1,10,,,Crown damage. Hemlock woolly adelgid.,jwebber@field-ops.org,gvanscoy@field-ops.org
