domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,plantstatus,stemdiameter,measurementheight,vdapexheight,vdbaseheight,vdapexbreakheight,vdbasebreakheight,basecrownheight,maxcrowndiameter,ninetycrowndiameter,breakdiameter,canopyposition,shape,basalstemdiameter,basalstemdiametermeasurementheight,maxbasecrowndiameter,ninetybasecrowndiameter,remarks,recordedby,measuredby
D07,ORNL,ORNL_010,40,3,01452,NEON.PLA.D07.ORNL.01452,1,1.1,130,2.9,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,40,3,01450,NEON.PLA.D07.ORNL.01450,1,23.8,130,11.8,-1.3,,,,9.7,7.6,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,40,3,01453,NEON.PLA.D07.ORNL.01453,1,,,2.2,0,,,,,,,,,1.9,10,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,40,3,01454,NEON.PLA.D07.ORNL.01454,16,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,40,4,01456,NEON.PLA.D07.ORNL.01456,1,18.9,130,10.1,-1,,,,5.3,4.8,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,40,1,01461,NEON.PLA.D07.ORNL.01461,13,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,40,3,01455,NEON.PLA.D07.ORNL.01455,1,43.7,130,15.1,-0.8,,,,14.5,10.6,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,1,01463,NEON.PLA.D07.ORNL.01463,1,29.3,130,20,-1.1,,,,10.7,8.8,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,1,01464,NEON.PLA.D07.ORNL.01464,1,16.9,130,12.1,-1.7,,,,9.5,8.7,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,1,01464A,NEON.PLA.D07.ORNL.01464A,1,14.9,130,12.1,-1.7,,,,,,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,1,01467,NEON.PLA.D07.ORNL.01467,1,4.6,130,4.5,-2.1,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,1,01468,NEON.PLA.D07.ORNL.01468,1,,,1.5,0,,,,,,,,,1.3,10,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,1,01469,NEON.PLA.D07.ORNL.01469,1,,,1.9,0,,,,,,,,,1.4,10,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,1,01470,NEON.PLA.D07.ORNL.01470,1,,,1.5,0,,,,,,,,,1.3,10,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,2,01471,NEON.PLA.D07.ORNL.01471,1,12.8,130,7,-2.5,,,,6.1,3.8,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,3,01457,NEON.PLA.D07.ORNL.01457,1,15.6,130,11.8,-0.4,,,,6.4,5.4,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,3,01459,NEON.PLA.D07.ORNL.01459,1,17.5,130,16.5,-0.7,,,,3.7,3.7,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,3,01462,NEON.PLA.D07.ORNL.01462,1,10.6,130,11.3,-0.6,,,,2.9,2,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,4,01472,NEON.PLA.D07.ORNL.01472,1,28.2,130,19.8,-1.5,,,,8.9,6.1,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,4,01473,NEON.PLA.D07.ORNL.01473,1,37.1,130,23,-2,,,,7.4,5.4,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,4,01474,NEON.PLA.D07.ORNL.01474,1,36.1,130,18.7,-0.9,,,,11.3,9.2,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,4,01475,NEON.PLA.D07.ORNL.01475,1,,,1.1,0,,,,,,,,,1.1,10,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,4,01476,NEON.PLA.D07.ORNL.01476,1,,,1.2,0,,,,,,,,,1.1,10,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,41,4,01477,NEON.PLA.D07.ORNL.01477,1,2.9,130,2.1,-1.1,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,40,3,04963,NEON.PLA.D07.ORNL.04963,1,,,1.7,0,,,,0.9,0.9,,,half-sphere,1.1,10,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_010,40,1,01439,NEON.PLA.D07.ORNL.01439,13,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,2,01252,NEON.PLA.D07.ORNL.01252,1,1.2,130,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01279,NEON.PLA.D07.ORNL.01279,16,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,1,01296,NEON.PLA.D07.ORNL.01296,16,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01298,NEON.PLA.D07.ORNL.01298,16,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,1,01379,NEON.PLA.D07.ORNL.01379,16,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,2,01358,NEON.PLA.D07.ORNL.01358,8,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,1,01203,NEON.PLA.D07.ORNL.01203,1,1.1,130,2.9,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,,01204A,NEON.PLA.D07.ORNL.01204A,8,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,1,01204,NEON.PLA.D07.ORNL.01204,1,25.7,130,19.2,-1.9,,,,8.6,6.7,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,1,01207,NEON.PLA.D07.ORNL.01207,1,1.3,130,1.3,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,1,01206,NEON.PLA.D07.ORNL.01206,1,8.6,130,10.3,-1.7,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,1,01208,NEON.PLA.D07.ORNL.01208,13,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,1,01211,NEON.PLA.D07.ORNL.01211,1,19.1,130,15.8,-1.3,,,,2.1,1.5,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,3,01214,NEON.PLA.D07.ORNL.01214,1,19.6,130,16.7,-1,,,,3.2,2.5,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,3,01220,NEON.PLA.D07.ORNL.01220,1,16,130,16.7,-1.1,,,,2.3,2,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,3,01225,NEON.PLA.D07.ORNL.01225,1,22.7,130,17.7,-1.2,,,,4,2.5,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,4,01227,NEON.PLA.D07.ORNL.01227,1,16.4,130,16.4,-1.2,,,,2.5,2.1,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,4,01233,NEON.PLA.D07.ORNL.01233,1,12.2,130,13.3,-1.3,,,,2.5,2.4,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,4,01234,NEON.PLA.D07.ORNL.01234,1,14.4,130,16.7,-1.3,,,,1.8,1.6,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,1,01238,NEON.PLA.D07.ORNL.01238,1,16,130,17.2,-1.2,,,,3.5,1.8,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,3,01239,NEON.PLA.D07.ORNL.01239,1,15,130,17.4,-1.1,,,,2.3,2.1,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,1,01240,NEON.PLA.D07.ORNL.01240,1,21,130,16.5,-1.7,,,,4.3,4,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,2,01259,NEON.PLA.D07.ORNL.01259,1,18.2,130,15.2,-2.4,,,,5.3,5.2,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,3,01266,NEON.PLA.D07.ORNL.01266,1,12.4,130,7.7,-2.6,,,,8,7,,Mostly shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,,01266A,NEON.PLA.D07.ORNL.01266A,1,5.5,130,7.7,-2.6,,,,8,7,,Mostly shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,4,01269,NEON.PLA.D07.ORNL.01269,1,14.2,130,12.6,-1.2,,,,4.4,2.6,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,4,01271,NEON.PLA.D07.ORNL.01271,1,18.5,130,18,-0.9,,,,5,4.6,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,4,01274,NEON.PLA.D07.ORNL.01274,1,1.9,130,1.6,-1.5,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,4,01278,NEON.PLA.D07.ORNL.01278,2,9.8,130,8.3,-1.5,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,4,01277,NEON.PLA.D07.ORNL.01277,16,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,31,4,01275,NEON.PLA.D07.ORNL.01275,2,8.2,130,8.4,-1.5,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,1,01218,NEON.PLA.D07.ORNL.01218,1,1.3,130,3.2,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01235,NEON.PLA.D07.ORNL.01235,13,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01256,NEON.PLA.D07.ORNL.01256,1,2.5,130,2.5,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01257,NEON.PLA.D07.ORNL.01257,1,7.9,130,13.2,-1.4,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01258,NEON.PLA.D07.ORNL.01258,1,4.6,130,5.9,-1.2,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01262,NEON.PLA.D07.ORNL.01262,1,1,130,1.5,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01263,NEON.PLA.D07.ORNL.01263,13,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01264,NEON.PLA.D07.ORNL.01264,1,1.8,130,3.5,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01268,NEON.PLA.D07.ORNL.01268,1,4,130,5.6,-1.3,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01268,NEON.PLA.D07.ORNL.01268,1,3.8,130,5.6,-1.3,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,1,01280,NEON.PLA.D07.ORNL.01280,1,15.3,130,15.7,-1,,,,7.1,5.2,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,,01280A,NEON.PLA.D07.ORNL.01280A,1,9.4,130,15.7,-1,,,,7.1,5.2,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,,01280B,NEON.PLA.D07.ORNL.01280B,1,6.2,130,15.7,-1,,,,7.1,5.2,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,4,01282,NEON.PLA.D07.ORNL.01282,2,12.8,130,13,-1.5,,,,2.9,2.1,,Mostly shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,1,01374,NEON.PLA.D07.ORNL.01374,1,1.2,130,3.8,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,1,01416,NEON.PLA.D07.ORNL.01416,16,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,1,01419,NEON.PLA.D07.ORNL.01419,16,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,1,01420,NEON.PLA.D07.ORNL.01420,16,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,4,01418,NEON.PLA.D07.ORNL.01418,1,,,2.7,0,,,,,,,,,1.6,10,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,1,01381,NEON.PLA.D07.ORNL.01381,2,8.3,130,9.6,-1.1,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,1,01289,NEON.PLA.D07.ORNL.01289,2,5.6,130,6,-1.2,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,1,01380,NEON.PLA.D07.ORNL.01380,1,22.2,130,17.9,-1.1,,,,4.2,3.8,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,1,01290,NEON.PLA.D07.ORNL.01290,1,14.3,130,16.9,-1.1,,,,3.1,2.4,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,4,01431,NEON.PLA.D07.ORNL.01431,1,,,0.5,0,,,,,,,,,1.4,10,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,4,01434,NEON.PLA.D07.ORNL.01434,1,9,130,11.1,-0.7,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,2,01304,NEON.PLA.D07.ORNL.01304,2,2,130,3,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,3,01348,NEON.PLA.D07.ORNL.01348,16,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,4,01350,NEON.PLA.D07.ORNL.01350,1,3.8,130,3.4,-1.4,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,4,01350,NEON.PLA.D07.ORNL.01350,1,3,130,3.4,-1.4,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,4,01351,NEON.PLA.D07.ORNL.01351,16,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,2,01368,NEON.PLA.D07.ORNL.01368,1,4.6,130,2.7,-1.6,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,2,01371,NEON.PLA.D07.ORNL.01371,1,2.7,130,2,-1.4,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,2,01372,NEON.PLA.D07.ORNL.01372,1,3.1,130,3.1,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,1,01283,NEON.PLA.D07.ORNL.01283,1,19.7,130,10.2,-1,,,,3.8,3.5,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,1,01285,NEON.PLA.D07.ORNL.01285,1,16,130,11.7,-1.3,,,,3,2.1,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,1,01286,NEON.PLA.D07.ORNL.01286,1,21.3,130,16.7,-1.2,,,,5.4,4.9,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01294,NEON.PLA.D07.ORNL.01294,1,14.1,130,13.9,-1.1,,,,2.6,2.5,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,,01294A,NEON.PLA.D07.ORNL.01294A,2,8,130,13.9,-1.1,,,,2.6,2.5,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,3,01292,NEON.PLA.D07.ORNL.01292,1,15.5,130,8,-1.8,,,,3,3,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01295,NEON.PLA.D07.ORNL.01295,1,13.7,130,14.5,-1.3,,,,3.4,2.1,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01297,NEON.PLA.D07.ORNL.01297,1,6.5,130,6,-1.2,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01300,NEON.PLA.D07.ORNL.01300,1,13.2,130,15.1,-1.2,,,,2.7,1.6,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01303,NEON.PLA.D07.ORNL.01303,1,24.7,130,13.2,-1.6,,,,4.4,3.4,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01308,NEON.PLA.D07.ORNL.01308,1,28.2,130,12.3,-2.3,,,,6.1,5,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,4,01310,NEON.PLA.D07.ORNL.01310,1,14,130,16.2,-1.2,,,,3.3,2.4,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,4,01315,NEON.PLA.D07.ORNL.01315,1,11.5,130,12.4,-1.3,,,,2.9,2.6,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,2,01319,NEON.PLA.D07.ORNL.01319,1,16.5,130,14.3,-1.6,,,,6.9,6,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,,01319A,NEON.PLA.D07.ORNL.01319A,1,15.4,130,14.3,-1.6,,,,6.9,6,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,,01319B,NEON.PLA.D07.ORNL.01319B,1,13.2,130,14.3,-1.6,,,,6.9,6,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,,01319C,NEON.PLA.D07.ORNL.01319C,1,13.8,130,14.3,-1.6,,,,6.9,6,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,,01319D,NEON.PLA.D07.ORNL.01319D,2,8.3,130,14.3,-1.6,,,,6.9,6,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,,01319E,NEON.PLA.D07.ORNL.01319E,2,8.2,130,14.3,-1.6,,,,6.9,6,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01322,NEON.PLA.D07.ORNL.01322,1,14,130,13.8,-1.2,,,,2.8,2,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,3,01323,NEON.PLA.D07.ORNL.01323,1,23,130,16.2,-1.6,,,,4.3,3.7,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,2,01326,NEON.PLA.D07.ORNL.01326,1,19.9,130,10.5,-0.9,,,,3.7,3.4,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,1,01327,NEON.PLA.D07.ORNL.01327,1,19.8,130,17.1,-1,,,,3.6,3.2,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,40,,01327A,NEON.PLA.D07.ORNL.01327A,1,8.9,130,17.1,-1,,,,3.6,3.2,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,1,01333,NEON.PLA.D07.ORNL.01333,16,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,3,01305,NEON.PLA.D07.ORNL.01305,1,15.5,130,13.6,-0.9,,,,3,2.6,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,1,01334,NEON.PLA.D07.ORNL.01334,1,15.5,130,15.2,-1.2,,,,3.9,2.9,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,1,01335,NEON.PLA.D07.ORNL.01335,1,16.7,130,14.1,-1.3,,,,3.3,2.4,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,1,01336,NEON.PLA.D07.ORNL.01336,1,22.7,130,15.6,-1.1,,,,4.8,4.5,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,1,01337,NEON.PLA.D07.ORNL.01337,1,28.5,130,19.6,-0.9,,,,7.5,6.2,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,3,01342,NEON.PLA.D07.ORNL.01342,1,15.7,130,10.5,-1.2,,,,5.5,4.8,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,3,01345,NEON.PLA.D07.ORNL.01345,1,13,130,15.4,-0.9,,,,3.6,3.6,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,3,01347,NEON.PLA.D07.ORNL.01347,1,38.3,130,16.8,-0.7,,,,11.1,10.8,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,4,01353,NEON.PLA.D07.ORNL.01353,1,20.7,130,15.5,-1.2,,,,5.2,5.1,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,2,01365,NEON.PLA.D07.ORNL.01365,1,23.3,130,12.9,-1.7,,,,6.2,5.8,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,1,01369,NEON.PLA.D07.ORNL.01369,1,11.3,130,14.7,-1.1,,,,4.4,4.2,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,2,01369A,NEON.PLA.D07.ORNL.01369A,1,9.1,130,14.7,-1.1,,,,4.4,4.2,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,2,01370,NEON.PLA.D07.ORNL.01370,1,20,130,17.2,-1.3,,,,5.5,5.1,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,,01370A,NEON.PLA.D07.ORNL.01370A,1,10,130,17.2,-1.3,,,,5.5,5.1,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,32,,01370B,NEON.PLA.D07.ORNL.01370B,1,9.5,130,17.2,-1.3,,,,5.5,5.1,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,1,01382,NEON.PLA.D07.ORNL.01382,1,17.2,130,15.2,-1.6,,,,5.1,3.9,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,3,01392,NEON.PLA.D07.ORNL.01392,1,18.6,130,16.5,-1.3,,,,3.5,2.7,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,3,01396,NEON.PLA.D07.ORNL.01396,1,19.2,130,15.1,-1.5,,,,3,2.3,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,3,01409,NEON.PLA.D07.ORNL.01409,1,13.3,130,12.9,-1.7,,,,3.2,2.7,,Partially shaded,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
D07,ORNL,ORNL_032,41,4,01410,NEON.PLA.D07.ORNL.01410,1,20.2,130,13.4,-0.9,,,,4.6,4.2,,Full sun,,,,,,,mcumberland@battelleecology.org,khanschke@battelleecology.org
