uid,startDate,endDate,eventID,plotID,subplotID,nestedSubplotID,tagID,individualID,individualBarcode,individualFate,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,vdApexHeight,vdBaseHeight,vdApexBreakHeight,vdBaseBreakHeight,height,breakHeight,baseCrownHeight,maxCrownDiameter,ninetyCrownDiameter,breakDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF,siteID,ID,dupCheck,errorField,sitID,domainID
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,21,4,1169,NEON.PLA.D07.MLBS.01169,,released,,small tree,Live,2.4,130,,,,,,,,0,0,,Full shade,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20967,NEON.PLA.D07.MLBS.01169*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,21,4,1170,NEON.PLA.D07.MLBS.01170,,released,,single bole tree,Live,30.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20968,NEON.PLA.D07.MLBS.01170*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,21,4,1171,NEON.PLA.D07.MLBS.01171,,released,,single bole tree,Live,12,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20969,NEON.PLA.D07.MLBS.01171*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,21,4,1172,NEON.PLA.D07.MLBS.01172,,released,,single bole tree,Live,37.9,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20970,NEON.PLA.D07.MLBS.01172*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,21,4,1173,NEON.PLA.D07.MLBS.01173,,released,,sapling,Live,1.2,10,,,,,,,,0,0,,Full shade,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20971,NEON.PLA.D07.MLBS.01173*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,21,4,1174,NEON.PLA.D07.MLBS.01174,,released,,single bole tree,Live,10,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20972,NEON.PLA.D07.MLBS.01174*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,21,4,1175,NEON.PLA.D07.MLBS.01175,,released,,single bole tree,Live,15.3,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20973,NEON.PLA.D07.MLBS.01175*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,21,4,1176,NEON.PLA.D07.MLBS.01176,,released,,small tree,Standing dead,4.4,130,,,,,,,,0,0,,Full shade,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20974,NEON.PLA.D07.MLBS.01176*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,21,4,1177,NEON.PLA.D07.MLBS.01177,,released,,small tree,Live,3,130,,,,,,,,0,0,,Full shade,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20975,NEON.PLA.D07.MLBS.01177*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,21,4,1178,NEON.PLA.D07.MLBS.01178,,released,,small tree,Standing dead,7.4,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20976,NEON.PLA.D07.MLBS.01178*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,21,4,1179,NEON.PLA.D07.MLBS.01179,,released,,single bole tree,Live,12.6,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20977,NEON.PLA.D07.MLBS.01179*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,21,4,1180,NEON.PLA.D07.MLBS.01180,,released,,single bole tree,Live,18.4,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20978,NEON.PLA.D07.MLBS.01180*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,21,4,1181,NEON.PLA.D07.MLBS.01181,,released,,single bole tree,Standing dead,15,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20979,NEON.PLA.D07.MLBS.01181*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,1182,NEON.PLA.D07.MLBS.01182,,released,,single bole tree,Live,21.8,130,,,,,,,,0,0,,Full shade,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20980,NEON.PLA.D07.MLBS.01182*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,1183,NEON.PLA.D07.MLBS.01183,,released,,small tree,Standing dead,2.7,130,,,,,,,,0,0,,Full shade,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20981,NEON.PLA.D07.MLBS.01183*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,1184,NEON.PLA.D07.MLBS.01184,,released,,small tree,Live,5.2,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20982,NEON.PLA.D07.MLBS.01184*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,1185,NEON.PLA.D07.MLBS.01185,,released,,small tree,Live,1.1,130,,,,,,,,0,0,,Full shade,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20983,NEON.PLA.D07.MLBS.01185*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,1186,NEON.PLA.D07.MLBS.01186,,released,,small tree,Live,1.1,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20984,NEON.PLA.D07.MLBS.01186*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,1187,NEON.PLA.D07.MLBS.01187,,released,,multi-bole tree,Live,31.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20985,NEON.PLA.D07.MLBS.01187*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,01187A,NEON.PLA.D07.MLBS.01187A,,released,,,Live,29,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20986,NEON.PLA.D07.MLBS.01187A*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,01187B,NEON.PLA.D07.MLBS.01187B,,released,,,Live,27,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20987,NEON.PLA.D07.MLBS.01187B*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,01187C,NEON.PLA.D07.MLBS.01187C,,released,,,Live,25.6,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20988,NEON.PLA.D07.MLBS.01187C*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,1188,NEON.PLA.D07.MLBS.01188,,released,,small tree,Live,8.1,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20989,NEON.PLA.D07.MLBS.01188*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,1189,NEON.PLA.D07.MLBS.01189,,released,,small tree,Live,8.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20990,NEON.PLA.D07.MLBS.01189*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,1190,NEON.PLA.D07.MLBS.01190,,released,,single shrub,Live,,,2.3,0,,,2.3,,,2.4,1.9,,Full shade,cylinder,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20991,NEON.PLA.D07.MLBS.01190*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,1191,NEON.PLA.D07.MLBS.01191,,released,,single bole tree,Live,25.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20992,NEON.PLA.D07.MLBS.01191*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,1192,NEON.PLA.D07.MLBS.01192,,released,,multi-bole tree,Live,28.2,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20993,NEON.PLA.D07.MLBS.01192*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,01192A,NEON.PLA.D07.MLBS.01192A,,released,,,Live,25.1,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20994,NEON.PLA.D07.MLBS.01192A*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,1193,NEON.PLA.D07.MLBS.01193,,released,,small tree,Live,5.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20995,NEON.PLA.D07.MLBS.01193*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,1194,NEON.PLA.D07.MLBS.01194,,released,,small tree,Live,8.4,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20996,NEON.PLA.D07.MLBS.01194*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,1195,NEON.PLA.D07.MLBS.01195,,released,,multi-bole tree,Live,16.1,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20997,NEON.PLA.D07.MLBS.01195*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,01195A,NEON.PLA.D07.MLBS.01195A,,released,,,Live,14.2,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20998,NEON.PLA.D07.MLBS.01195A*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,1196,NEON.PLA.D07.MLBS.01196,,released,,sapling,Live,1.1,10,,,,,,,,0,0,,Full shade,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20999,NEON.PLA.D07.MLBS.01196*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,1197,NEON.PLA.D07.MLBS.01197,,released,,single bole tree,Live,23.3,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21000,NEON.PLA.D07.MLBS.01197*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,1198,NEON.PLA.D07.MLBS.01198,,released,,single bole tree,Standing dead,12.1,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21001,NEON.PLA.D07.MLBS.01198*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,2,1199,NEON.PLA.D07.MLBS.01199,,released,,single bole tree,Live,19.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21002,NEON.PLA.D07.MLBS.01199*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,2,1200,NEON.PLA.D07.MLBS.01200,,released,,single bole tree,Live,11,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21003,NEON.PLA.D07.MLBS.01200*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,1,1201,NEON.PLA.D07.MLBS.01201,,released,,single bole tree,Standing dead,17.3,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21004,NEON.PLA.D07.MLBS.01201*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,2,1202,NEON.PLA.D07.MLBS.01202,,released,,multi-bole tree,Live,53.8,130,,,,,,,,0,0,,Full sun,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21005,NEON.PLA.D07.MLBS.01202*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,2,01202A,NEON.PLA.D07.MLBS.01202A,,released,,,Live,44.1,130,,,,,,,,0,0,,Full sun,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21006,NEON.PLA.D07.MLBS.01202A*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,2,1203,NEON.PLA.D07.MLBS.01203,,released,,small tree,Live,6.4,130,,,,,,,,0,0,,Full shade,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21007,NEON.PLA.D07.MLBS.01203*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,2,1204,NEON.PLA.D07.MLBS.01204,,released,,single bole tree,Standing dead,15,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21008,NEON.PLA.D07.MLBS.01204*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,2,1205,NEON.PLA.D07.MLBS.01205,,released,,small tree,Live,6.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21009,NEON.PLA.D07.MLBS.01205*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,2,1206,NEON.PLA.D07.MLBS.01206,,released,,single bole tree,Live,20,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21010,NEON.PLA.D07.MLBS.01206*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,2,1207,NEON.PLA.D07.MLBS.01207,,released,,small tree,Live,3.6,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21011,NEON.PLA.D07.MLBS.01207*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,2,1208,NEON.PLA.D07.MLBS.01208,,released,,multi-bole tree,Live,25.7,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21012,NEON.PLA.D07.MLBS.01208*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,2,1209,NEON.PLA.D07.MLBS.01209,,released,,small tree,Live,10.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21014,NEON.PLA.D07.MLBS.01209*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,2,1210,NEON.PLA.D07.MLBS.01210,,released,,multi-bole tree,Live,19.7,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21015,NEON.PLA.D07.MLBS.01210*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,2,01210A,NEON.PLA.D07.MLBS.01210A,,released,,,Live,15.1,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21016,NEON.PLA.D07.MLBS.01210A*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,4,1211,NEON.PLA.D07.MLBS.01211,,released,,small tree,Live,7.9,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21017,NEON.PLA.D07.MLBS.01211*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,4,1212,NEON.PLA.D07.MLBS.01212,,released,,single bole tree,Live,16.4,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21018,NEON.PLA.D07.MLBS.01212*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,4,1213,NEON.PLA.D07.MLBS.01213,,released,,single bole tree,Live,21.8,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21019,NEON.PLA.D07.MLBS.01213*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,4,1214,NEON.PLA.D07.MLBS.01214,,released,,sapling,Live,1.2,10,,,,,,,,0,0,,Full shade,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21020,NEON.PLA.D07.MLBS.01214*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,4,1215,NEON.PLA.D07.MLBS.01215,,released,,small tree,Live,9.9,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21021,NEON.PLA.D07.MLBS.01215*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,4,1216,NEON.PLA.D07.MLBS.01216,,released,,small tree,Live,2.5,130,,,,,,,,0,0,,Full shade,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21022,NEON.PLA.D07.MLBS.01216*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,4,1217,NEON.PLA.D07.MLBS.01217,,released,,sapling,Live,1.5,10,,,,,,,,0,0,,Full shade,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21023,NEON.PLA.D07.MLBS.01217*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,4,1218,NEON.PLA.D07.MLBS.01218,,released,,single bole tree,Live,17.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21024,NEON.PLA.D07.MLBS.01218*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,4,1219,NEON.PLA.D07.MLBS.01219,,released,,single bole tree,Live,49.2,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21025,NEON.PLA.D07.MLBS.01219*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,1220,NEON.PLA.D07.MLBS.01220,,released,,single shrub,Live,,,5.4,0,,,5.4,,,5.7,4.7,,Mostly shaded,cylinder,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21026,NEON.PLA.D07.MLBS.01220*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,1221,NEON.PLA.D07.MLBS.01221,,released,,single bole tree,Live,25.8,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21027,NEON.PLA.D07.MLBS.01221*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,1222,NEON.PLA.D07.MLBS.01222,,released,,multi-bole tree,Live,32.2,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21028,NEON.PLA.D07.MLBS.01222*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,01222A,NEON.PLA.D07.MLBS.01222A,,released,,,Live,19.9,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21029,NEON.PLA.D07.MLBS.01222A*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,1223,NEON.PLA.D07.MLBS.01223,,released,,multi-bole tree,Live,20,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21030,NEON.PLA.D07.MLBS.01223*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,1224,NEON.PLA.D07.MLBS.01224,,released,,small tree,Live,3.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21031,NEON.PLA.D07.MLBS.01224*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,1225,NEON.PLA.D07.MLBS.01225,,released,,multi-bole tree,Live,19.7,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21032,NEON.PLA.D07.MLBS.01225*2015-10-01,,MLBS,D07
,2015-10-01,2015-10-01,vst_MLBS_2015,MLBS_068.basePlot.vst,23,3,01225A,NEON.PLA.D07.MLBS.01225A,,released,,,Live,13.7,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21033,NEON.PLA.D07.MLBS.01225A*2015-10-01,,MLBS,D07
,2015-09-30,2015-09-30,vst_MLBS_2015,MLBS_069.basePlot.vst,39,3,601,NEON.PLA.D07.MLBS.00601,,released,,small tree,Live,2.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21034,NEON.PLA.D07.MLBS.00601*2015-09-30,,MLBS,D07
,2015-09-30,2015-09-30,vst_MLBS_2015,MLBS_069.basePlot.vst,39,3,602,NEON.PLA.D07.MLBS.00602,,released,,small tree,Live,1.8,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21035,NEON.PLA.D07.MLBS.00602*2015-09-30,,MLBS,D07
,2015-09-30,2015-09-30,vst_MLBS_2015,MLBS_069.basePlot.vst,39,3,603,NEON.PLA.D07.MLBS.00603,,released,,small tree,Live,7.4,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21036,NEON.PLA.D07.MLBS.00603*2015-09-30,,MLBS,D07
,2015-09-30,2015-09-30,vst_MLBS_2015,MLBS_069.basePlot.vst,39,3,604,NEON.PLA.D07.MLBS.00604,,released,,multi-bole tree,Live,14,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21037,NEON.PLA.D07.MLBS.00604*2015-09-30,,MLBS,D07
,2015-09-30,2015-09-30,vst_MLBS_2015,MLBS_069.basePlot.vst,39,3,00604A,NEON.PLA.D07.MLBS.00604A,,released,,,Live,13.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21038,NEON.PLA.D07.MLBS.00604A*2015-09-30,,MLBS,D07
,2015-09-30,2015-09-30,vst_MLBS_2015,MLBS_069.basePlot.vst,39,3,605,NEON.PLA.D07.MLBS.00605,,released,,small tree,Live,3.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21039,NEON.PLA.D07.MLBS.00605*2015-09-30,,MLBS,D07
,2015-09-30,2015-09-30,vst_MLBS_2015,MLBS_069.basePlot.vst,39,3,606,NEON.PLA.D07.MLBS.00606,,released,,single shrub,Live,,,4.1,0,,,4.1,,,3.6,2.3,,Mostly shaded,half-sphere,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21040,NEON.PLA.D07.MLBS.00606*2015-09-30,,MLBS,D07
,2015-09-30,2015-09-30,vst_MLBS_2015,MLBS_069.basePlot.vst,39,3,607,NEON.PLA.D07.MLBS.00607,,released,,small tree,Live,4.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21041,NEON.PLA.D07.MLBS.00607*2015-09-30,,MLBS,D07
